,DBN,year,Q1_funding_sources,Q2_label,Q3_label,Unnamed,school_name,grade,category,number_tested,mean_scale_score,level_1,level_1_1,level_2,level_2_1,level_3,level_3_1,level_4,level_4_1,level_3_4,level_3_4_1
2557,15K839,2019,1,insufficient,decreased,15K839All Grades2019All Students,M.S. 839,All Grades,All Students,126,601.6587524,26.0,20.63492012,41.0,32.5396843,43.0,34.12698364,16.0,12.6984129,59.0,46.82539749
2558,16K005,2019,2,insufficient,same,16K005All Grades2019All Students,P.S. 005 DR. RONALD MCNAIR,All Grades,All Students,69,594.3623047,24.0,34.78260803,22.0,31.884058000000003,14.0,20.28985596,9.0,13.04347801,23.0,33.33333206
2559,16K021,2019,0,insufficient,decreased,16K021All Grades2019All Students,P.S. 021 CRISPUS ATTUCKS,All Grades,All Students,237,602.7763672,42.0,17.72151947,57.0,24.05063248,70.0,29.53586578,68.0,28.69198227,138.0,58.22784805
2560,16K025,2019,2,insufficient,decreased,16K025All Grades2019All Students,P.S. 025 EUBIE BLAKE SCHOOL,All Grades,All Students,31,602.9031982000001,6.0,19.35483932,7.0,22.58064461,11.0,35.48387146,7.0,22.58064461,18.0,58.06451797
2561,16K026,2019,2,insufficient,same,16K026All Grades2019All Students,P.S. 026 JESSE OWENS,All Grades,All Students,134,601.3358154,26.0,19.40298462,28.0,20.89552307,49.0,36.56716537,31.0,23.13432884,80.0,59.70149231
2562,16K028,2019,2,insufficient,same,16K028All Grades2019All Students,P.S. 028 THE WARREN PREP ACADEMY,All Grades,All Students,53,600.4528197999999,11.0,20.75471687,16.0,30.18867874,16.0,30.18867874,10.0,18.86792374,26.0,49.05660248
2563,16K035,2019,5,insufficient,increased,16K035All Grades2019All Students,M.S. 035 STEPHEN DECATUR,All Grades,All Students,211,599.6824341,57.0,27.01421738,95.0,45.0236969,37.0,17.53554535,22.0,10.42654037,59.0,27.96208572
2564,16K040,2019,0,insufficient,same,16K040All Grades2019All Students,P.S. 040 GEORGE W. CARVER,All Grades,All Students,143,608.9020996,20.0,13.98601437,32.0,22.377622600000002,34.0,23.77622414,57.0,39.86014175,91.0,63.63636398
2565,16K057,2019,2,insufficient,decreased,16K057All Grades2019All Students,J.H.S. 057 WHITELAW REID,All Grades,All Students,113,585.6902466,68.0,60.17699051,39.0,34.51327515,5.0,4.424778938,1.0,0.8849557638,6.0,5.309734344
2566,16K081,2019,1,insufficient,same,16K081All Grades2019All Students,P.S. 081 THADDEUS STEVENS,All Grades,All Students,106,587.6981201,49.0,46.22641373,31.0,29.24528313,19.0,17.92452812,7.0,6.603773594,26.0,24.52830124
2567,16K243,2019,1,insufficient,same,16K243All Grades2019All Students,P.S. 243K- THE WEEKSVILLE SCHOOL,All Grades,All Students,93,592.1828002999999,34.0,36.55913925,33.0,35.48387146,21.0,22.58064461,5.0,5.376344204,26.0,27.95698929
2568,16K262,2019,3,sufficient,same,16K262All Grades2019All Students,P.S. 262 EL HAJJ MALIK EL SHABAZZ ELEMENTARY SCHOO,All Grades,All Students,82,599.0244141,21.0,25.60975647,26.0,31.70731735,21.0,25.60975647,14.0,17.07317162,35.0,42.68292618
2569,16K267,2019,2,insufficient,increased,16K267All Grades2019All Students,"M.S. 267 MATH, SCIENCE & TECHNOLOGY",All Grades,All Students,150,602.7866821,40.0,26.66666603,44.0,29.33333397,39.0,26.0,27.0,18.0,66.0,44.0
2570,16K308,2019,4,sufficient,increased,16K308All Grades2019All Students,P.S. 308 CLARA CARDWELL,All Grades,All Students,134,581.9850464,91.0,67.91044617,23.0,17.16417885,13.0,9.70149231,7.0,5.223880768,20.0,14.92537308
2571,16K309,2019,2,sufficient,same,16K309All Grades2019All Students,P.S. 309 THE GEORGE E. WIBECAN PREPARATORY ACADEMY,All Grades,All Students,82,587.8170776000001,35.0,42.68292618,27.0,32.92683029,14.0,17.07317162,6.0,7.317073345,20.0,24.39024353
2572,16K335,2019,1,sufficient,increased,16K335All Grades2019All Students,P.S. 335 GRANVILLE T. WOODS,All Grades,All Students,99,591.4545287999999,40.0,40.40404129,31.0,31.31313133,15.0,15.15151501,13.0,13.13131332,28.0,28.28282738
2573,16K627,2019,3,insufficient,decreased,16K627All Grades2019All Students,BRIGHTER CHOICE COMMUNITY SCHOOL,All Grades,All Students,103,592.7087402000001,42.0,40.77669907,22.0,21.35922241,23.0,22.330097199999997,16.0,15.53398037,39.0,37.86407852
2574,16K628,2019,1,sufficient,increased,16K628All Grades2019All Students,BROOKLYN BROWNSTONE SCHOOL,All Grades,All Students,72,600.013916,14.0,19.44444466,22.0,30.55555534,23.0,31.94444466,13.0,18.05555534,36.0,50.0
2575,16K681,2019,2,insufficient,decreased,16K681All Grades2019All Students,MADIBA PREP MIDDLE SCHOOL,All Grades,All Students,153,587.0914917,92.0,60.13071823,40.0,26.1437912,18.0,11.76470566,3.0,1.960784316,21.0,13.72549057
2576,16K898,2019,0,insufficient,same,16K898All Grades2019All Students,THE BROOKLYN GREEN SCHOOL,All Grades,All Students,38,586.8421021,25.0,65.78947449,8.0,21.05263138,4.0,10.52631569,1.0,2.631578922,5.0,13.15789509
2577,17K002,2019,1,insufficient,same,17K002All Grades2019All Students,PARKSIDE PREPARATORY ACADEMY,All Grades,All Students,451,592.5764771,225.0,49.88913345,116.0,25.72062111,76.0,16.85144043,34.0,7.538802624,110.0,24.39024353
2578,17K006,2019,2,insufficient,same,17K006All Grades2019All Students,NORMA ADAMS CLEMONS ACADEMY,All Grades,All Students,335,590.755249,142.0,42.38806152,88.0,26.26865578,69.0,20.59701538,36.0,10.74626827,105.0,31.3432827
2579,17K012,2019,0,insufficient,same,17K012All Grades2019All Students,DR. JACQUELINE PEEK-DAVIS SCHOOL,All Grades,All Students,99,587.4545287999999,51.0,51.51515198,26.0,26.26262665,16.0,16.16161537,6.0,6.060606002999999,22.0,22.22222137
2580,17K061,2019,1,insufficient,decreased,17K061All Grades2019All Students,M.S. 061 DR. GLADSTONE H. ATWELL,All Grades,All Students,614,596.7556762999999,241.0,39.25081253,178.0,28.99022865,113.0,18.40390968,82.0,13.35504913,195.0,31.75895691
2581,17K091,2019,0,insufficient,same,17K091All Grades2019All Students,P.S. 091 THE ALBANY AVENUE SCHOOL,All Grades,All Students,110,598.5727539,31.0,28.18181801,27.0,24.54545403,27.0,24.54545403,25.0,22.72727203,52.0,47.27272797
2582,17K092,2019,2,insufficient,decreased,17K092All Grades2019All Students,P.S. 092 ADRIAN HEGEMAN,All Grades,All Students,191,591.0523682,75.0,39.26701736,58.0,30.36649132,37.0,19.37172699,21.0,10.99476433,58.0,30.36649132
2583,17K138,2019,0,insufficient,decreased,17K138All Grades2019All Students,P.S. 138 BROOKLYN,All Grades,All Students,357,605.2828979,64.0,17.92717171,87.0,24.36974716,101.0,28.29131699,105.0,29.41176414,206.0,57.70308304
2584,17K161,2019,1,insufficient,same,17K161All Grades2019All Students,P.S. 161 THE CROWN,All Grades,All Students,161,591.9875488,64.0,39.75155258,44.0,27.32919312,38.0,23.60248375,15.0,9.316770554,53.0,32.9192543
2585,17K181,2019,4,insufficient,same,17K181All Grades2019All Students,P.S. 181 BROOKLYN,All Grades,All Students,408,590.6642456000001,189.0,46.32352829,115.0,28.18627357,72.0,17.64705849,32.0,7.843137264,104.0,25.49019623
